text,label
CS quiz on February 2 at 2 pm,event_reminder
Send holiday cards on December 1 at 10 am,event_reminder
Vaccination appointment Tuesday at 9 am,event_reminder
Remind me to drink water every 2 hours today,event_reminder
Pick up the package from FedEx at 5 pm,event_reminder
Finish lab write-up by midnight tonight,event_reminder
Alarm for sunrise hike tomorrow at 4:30 am,event_reminder
Submit film critique on July 30 at 11:59 pm,event_reminder
Book dentist checkup in 10 minutes,event_reminder
Buy groceries on the way home at 6 pm,event_reminder
Resume review session Thursday at 2 pm,event_reminder
Pay parking ticket tomorrow morning at 9 am,event_reminder
Laptop battery replacement on May 17 at 3 pm,event_reminder
Check in for the webinar in 15 minutes,event_reminder
Submit the survey tonight by 10 pm,event_reminder
Movie premiere on April 22 at 7 pm,event_reminder
Send internship follow-up email in 12 hours,event_reminder
Pick up the cap and gown on May 5 at 4 pm,event_reminder
Remind me to stretch after 1 hour,event_reminder
Hotel check-in on June 11 at 2 pm,event_reminder
Pay Netflix subscription tomorrow at 8 am,event_reminder
One-time tango workshop this Friday at 6 pm,event_reminder
Guitar recital next Sunday at 3 pm,event_reminder
Send thank-you email tonight at 9 pm,event_reminder
Schedule car wash in three hours,event_reminder
Submit the lab quiz by 2 pm,event_reminder
Pick up prescription refill on March 9 at 11 am,event_reminder
Pay internet bill today at 4 pm,event_reminder
Call the plumber tomorrow at 8 am,event_reminder
Birthday brunch on July 6 at 11 am,event_reminder
Study session tonight at 7 pm,event_reminder
Meeting with advisor on April 3 at 10 am,event_reminder
Set alarm for 5 am flight Monday,event_reminder
Renew library card next Wednesday at 1 pm,event_reminder
Pick up photos at 3:30 pm today,event_reminder
Remind me to back up my files this evening at 6,event_reminder
Drop off donation bags tomorrow at 2 pm,event_reminder
Chemistry seminar today at 4 pm,event_reminder
Vaccination appointment on March 19 at 8 am,event_reminder
Set a timer for 25 minutes to focus,event_reminder
Piano tuning on December 4 at 9 am,event_reminder
Call insurance agent Monday at 3 pm,event_reminder
Friendsgiving dinner on Nov 21 at 6 pm,event_reminder
Buy textbooks when the bookstore opens at 8 am tomorrow,event_reminder
Finish project demo slides by noon,event_reminder
Submit job application on May 1 at 5 pm,event_reminder
Doctor follow-up in six months on Oct 15 at 10 am,event_reminder
Stand in line for Black Friday sale at 4 am,event_reminder
Pay water bill tonight at 7 pm,event_reminder
Pick up graduation tickets Friday at 2 pm,event_reminder
Send the lab results tomorrow at 10 am,event_reminder
Remind me to shut off the stove in 20 minutes,event_reminder
Course registration opens April 8 at 8 am,event_reminder
Attend career fair Tuesday at 11 am,event_reminder
Mail rent check tomorrow at 9 am,event_reminder
Renew gym membership on January 2 at 4 pm,event_reminder
Submit the abstract tonight by 11 pm,event_reminder
"I have a math exam this Friday at 4 pm, category academics, remind me 45 minutes before",event_reminder
"Set a reminder to pick up groceries tomorrow at 6 pm, category errands, 20-minute alert",event_reminder
"Doctor appointment on June 30 at 10:45 am, category health, notify me 60 minutes in advance",event_reminder
"Call Mom tonight at 7, category family, ping me 15 minutes ahead",event_reminder
"Submit the CS101 project by midnight, category academics, remind me 90 minutes before the deadline",event_reminder
"Haircut on Sept 5 at 3 pm, category personal-care, send a 30-minute reminder",event_reminder
"Send rent check on the 1st at 9 am, category finance, alert me 25 minutes beforehand",event_reminder
"Group project meeting this Thursday at 11 am, category academics, 10-minute heads-up please",event_reminder
"Car service appointment on March 2 at 2 pm, category maintenance, remind me 120 minutes before",event_reminder
"Friend’s birthday dinner Saturday at 6 pm, category social, nudge me 45 minutes earlier",event_reminder
"Pay electricity bill tonight at 9, category finance, 60-minute alert",event_reminder
"Vaccination booster next Wednesday at 10 am, category health, notify me 30 minutes ahead",event_reminder
"Submit scholarship form next Monday at 5 pm, category academics, 2-hour reminder",event_reminder
"Pick up dry-cleaning tomorrow at 4:30 pm, category errands, ping me 25 minutes beforehand",event_reminder
"Flight departs August 18 at 6 am, category travel, alert me 180 minutes before",event_reminder
"Buy concert tickets July 12 at 10 am, category entertainment, 15-minute notification",event_reminder
"Dentist visit in three days at 9 am, category health, 24-hour reminder",event_reminder
"One-time yoga workshop this Saturday at 8 am, category fitness, remind me 90 minutes in advance",event_reminder
"Return library books tomorrow at 5 pm, category errands, 30-minute alert",event_reminder
"Interview with Google on March 18 at 1 pm, category career, notify me 60 minutes ahead",event_reminder
"Pick up sister from airport May 3 at 2 pm, category family, 2-hour advance reminder",event_reminder
"Chemistry quiz Feb 14 at 1 pm, category academics, alert me 45 minutes before",event_reminder
"Oil change appointment tomorrow at 2 pm, category maintenance, 1-hour heads-up",event_reminder
"Pay credit-card bill tonight at 8, category finance, ping me 30 minutes beforehand",event_reminder
"Economics final Dec 10 at 3 pm, category academics, 2-hour reminder please",event_reminder
"Send internship application in four hours, category career, 1-hour alert",event_reminder
"Renew passport next Friday at noon, category travel, remind me 1 day before",event_reminder
"Grocery delivery arriving tomorrow at 10 am, category errands, 20-minute notice",event_reminder
"Physics midterm Oct 6 at 4 pm, category academics, 90-minute reminder",event_reminder
"Call the bank Monday at 9 am, category finance, 15-minute alert",event_reminder
"Submit tax return April 15 at 11 pm, category finance, 4-hour reminder",event_reminder
"Send birthday card April 4 at noon, category social, notify me 1 hour ahead",event_reminder
"Eye exam next month on the 10th at 9 am, category health, 24-hour reminder",event_reminder
"Pay water bill tonight at 7 pm, category finance, 30-minute prompt",event_reminder
"CS quiz Feb 2 at 2 pm, category academics, 45-minute alert",event_reminder
"Return Amazon package by 6 pm today, category errands, ping me 1 hour beforehand",event_reminder
"Remind me to stretch in 30 minutes, category wellness, 5-minute prealert",event_reminder
"Friend’s wedding Sept 23 at 4 pm, category social, 3-hour notification",event_reminder
"Book hotel next Thursday at noon, category travel, 1-hour reminder",event_reminder
"Boarding pass check-in tonight at 8 pm, category travel, 15-minute warning",event_reminder
"Finish essay tomorrow night at 11:59 pm, category academics, alert me 6 hours before",event_reminder
"Buy textbooks tomorrow at 8 am, category academics, 20-minute reminder",event_reminder
"Course registration opens April 8 at 8 am, category academics, notify me 30 minutes ahead",event_reminder
"Attend career fair Tuesday at 11 am, category career, 60-minute alarm",event_reminder
"Mail rent check tomorrow at 9 am, category finance, 30-minute reminder",event_reminder
"Submit art portfolio Nov 1 at noon, category academics, 2-hour heads-up",event_reminder
"Call the landlord this afternoon at 3, category housing, 15-minute prompt",event_reminder
"Pick up birthday cake April 7 at 5 pm, category social, alert me 45 minutes before",event_reminder
"Dog vet visit Dec 12 at 2:15 pm, category pets, 90-minute reminder",event_reminder
"One-off pottery class June 18 at 6 pm, category hobbies, 1-hour alert",event_reminder
"Submit housing application June 30 at 11 pm, category housing, 3-hour reminder",event_reminder
"Vaccination appointment March 19 at 8 am, category health, 1-day alert",event_reminder
"Lab report due Wednesday at midnight, category academics, 4-hour notification",event_reminder
"Check in for webinar in 15 minutes, category career, 5-minute heads-up",event_reminder
"Movie premiere April 22 at 7 pm, category entertainment, remind me 2 hours before",event_reminder
"Pick up cap and gown May 5 at 4 pm, category academics, ping me 1 hour ahead",event_reminder
"Pay Netflix subscription tomorrow at 8 am, category finance, 30-minute prealert",event_reminder
"Guitar recital next Sunday at 3 pm, category hobbies, notify me 2 hours in advance",event_reminder
"Schedule car wash in three hours, category errands, 15-minute alert",event_reminder
"Submit lab quiz by 2 pm, category academics, 30-minute reminder",event_reminder
"Birthday brunch July 6 at 11 am, category social, 1-hour heads-up",event_reminder
"Meeting with advisor April 3 at 10 am, category academics, 20-minute notification",event_reminder
"Set alarm for 5 am flight Monday, category travel, 8-hour reminder",event_reminder
"Renew gym membership Jan 2 at 4 pm, category fitness, 1-day alert",event_reminder
"Submit abstract tonight by 11 pm, category career, ping me 3 hours before",event_reminder
"I go to the gym every Friday at 6 pm, category fitness, remind me 30 minutes before",scheduled_event
"MATH101 lectures every Monday, Wednesday, and Friday from 4 pm to 5 pm, category academics, no reminder needed",scheduled_event
"Family dinner on the first Friday of each month at 7 pm, category family, remind me 60 minutes before",scheduled_event
"Choir rehearsal every Thursday at 8 pm, category hobbies, no reminder needed",scheduled_event
"Morning stand-up meeting every weekday at 9 am, category work, remind me 5 minutes before",scheduled_event
"Yoga class every Saturday at 9 am, category fitness, remind me 20 minutes before",scheduled_event
"CS201 lab every Tuesday from 2 pm to 4 pm, category academics, no reminder needed",scheduled_event
"Soccer practice every other Thursday at 6 pm, category sports, remind me 45 minutes before",scheduled_event
"Garbage pickup reminder every Wednesday at 7 am, category household, remind me 15 minutes before",scheduled_event
"Weekly movie night every Wednesday at 8:30 pm, category social, no reminder needed",scheduled_event
"Swim practice daily at 5 am, category fitness, remind me 10 minutes before",scheduled_event
"Lunch with coworkers every weekday at noon, category social, no reminder needed",scheduled_event
"STAT202 lecture every Tuesday and Thursday 10 am–11:30 am, category academics, no reminder needed",scheduled_event
"Board-game night every third Saturday at 6 pm, category hobbies, remind me 120 minutes before",scheduled_event
"Monthly budgeting on the 2nd of each month at 5 pm, category finance, remind me 30 minutes before",scheduled_event
"Kids’ soccer practice every Tuesday and Thursday at 4 pm, category family, no reminder needed",scheduled_event
"Dentist cleaning every six months on March 15 and September 15 at 2 pm, category health, remind me 24 hours before",scheduled_event
"Payroll meeting every other Monday at 2 pm, category work, remind me 15 minutes before",scheduled_event
"Grocery run every Saturday morning at 10 am, category errands, no reminder needed",scheduled_event
"Language exchange every Wednesday at 6 pm, category learning, remind me 30 minutes before",scheduled_event
"Networking meetup first Thursday of every month at 6 pm, category career, remind me 90 minutes before",scheduled_event
"Trash to curb every Monday evening at 8 pm, category household, remind me 20 minutes before",scheduled_event
"Evening walk daily at 8 pm, category wellness, no reminder needed",scheduled_event
"Lab meeting every Wednesday at 1 pm, category research, remind me 10 minutes before",scheduled_event
"Guitar lesson every Tuesday at 4 pm, category hobbies, remind me 25 minutes before",scheduled_event
"Run payroll on the last day of each month at 9 am, category finance, no reminder needed",scheduled_event
"Scrum meeting daily at 10 am, category work, remind me 5 minutes before",scheduled_event
"Wash car every other Sunday at 10 am, category maintenance, remind me 60 minutes before",scheduled_event
"Philosophy seminar Fridays 2 pm–4 pm, category academics, no reminder needed",scheduled_event
"Gardening every Saturday at 8 am, category hobbies, remind me 15 minutes before",scheduled_event
"Night shift starts every weekday at 11 pm, category work, remind me 60 minutes before",scheduled_event
"All-hands meeting every Thursday at 10 am, category work, no reminder needed",scheduled_event
"Weekly prayer group every Wednesday at noon, category spiritual, remind me 30 minutes before",scheduled_event
"Take vitamins every morning at 8 am, category health, no reminder needed",scheduled_event
"Cycling group rides every Saturday at 7 am, category fitness, remind me 40 minutes before",scheduled_event
"Library study group every Sunday at 2 pm, category academics, remind me 20 minutes before",scheduled_event
"Creative writing workshop every second Wednesday at 7 pm, category hobbies, no reminder needed",scheduled_event
"Dog training class Sundays at 9 am, category pets, remind me 30 minutes before",scheduled_event
"Finance club meets the first Tuesday each month at 6 pm, category career, remind me 60 minutes before",scheduled_event
"Campus tour shift every Tuesday at 1 pm, category work, no reminder needed",scheduled_event
"Breakfast meeting every Friday at 7 am, category work, remind me 15 minutes before",scheduled_event
"Salsa class every Saturday 7 pm–8 pm, category fitness, no reminder needed",scheduled_event
"Data structures lab Thursdays 3 pm–5 pm, category academics, remind me 10 minutes before",scheduled_event
"Pick up CSA box every Tuesday at 4 pm, category errands, remind me 20 minutes before",scheduled_event
"Monthly book club on the second Friday at 7 pm, category social, no reminder needed",scheduled_event
"Prayer meeting every Sunday at 6 am, category spiritual, remind me 45 minutes before",scheduled_event
"Board-game development session every Monday at 8 pm, category hobbies, no reminder needed",scheduled_event
"Office hours for COMP210 every Wednesday 9 am–11 am, category academics, remind me 15 minutes before",scheduled_event
"Software deployment every Wednesday at 11 pm, category work, remind me 120 minutes before",scheduled_event
"Daily meditation at 10 pm, category wellness, no reminder needed",scheduled_event
"Take recycling out every Wednesday at 7 am, category household, remind me 10 minutes before",scheduled_event
"Coding dojo every Saturday at noon, category learning, no reminder needed",scheduled_event
"Speech therapy session every Monday at 10 am, category health, remind me 30 minutes before",scheduled_event
"Friday fika at 3 pm, category social, no reminder needed",scheduled_event
"Yearly eye exam on June 1 at 9 am, category health, remind me 24 hours before",scheduled_event
"Mechanical engineering lab Fridays 8 am–10 am, category academics, no reminder needed",scheduled_event
"Car maintenance every first Saturday at 8 am, category maintenance, remind me 90 minutes before",scheduled_event
"Nightly journaling at 10 pm, category wellness, no reminder needed",scheduled_event
"Faculty meeting every third Tuesday at 2 pm, category work, remind me 20 minutes before",scheduled_event
"Comedy open mic every Thursday at 8 pm, category entertainment, no reminder needed",scheduled_event
"Daily news brief every weekday at 8 am, category information, remind me 5 minutes before",scheduled_event
"Network backup every night at 11:59 pm, category maintenance, no reminder needed",scheduled_event
"Weekly sunset photography session every Sunday at 6:30 pm, category hobbies, remind me 45 minutes before",scheduled_event
scored 82 percent on my physics lab worth 6 percent,grade_tracking
"Doctor follow-up next Thursday at 9 am, category health, remind me 120 minutes before",event_reminder
"Evening walk every day at 7 pm, category wellness, no reminder needed",scheduled_event
got 18/25 on my biology quiz worth 5 percent,grade_tracking
"Lunch with mentor tomorrow at 12:30 pm, category career, remind me 30 minutes before",event_reminder
"Yoga class every Tuesday at 6 am, category fitness, remind me 20 minutes before",scheduled_event
pulled a 75 on my calculus exam worth 20 percent,grade_tracking
"Send internship application tonight by 10 pm, category career, notify me 90 minutes ahead",event_reminder
"Choir rehearsal every Thursday at 8 pm, category hobbies, no reminder needed",scheduled_event
earned 93 percent on my art portfolio worth 25 percent,grade_tracking
"Car service appointment next Monday at 3 pm, category maintenance, remind me 60 minutes before",event_reminder
"Morning stand-up meeting every weekday at 9 am, category work, remind me 5 minutes before",scheduled_event
got 12/20 on my stats quiz worth 2 percent,grade_tracking
"Pick up prescription tomorrow at 5 pm, category errands, 45-minute alert",event_reminder
"Grocery run every Saturday at 10 am, category errands, no reminder needed",scheduled_event
scored 88 percent on my philosophy essay worth 10 percent,grade_tracking
"Flight departs July 18 at 6 am, category travel, remind me 180 minutes before",event_reminder
"Run club every Wednesday at 6 pm, category fitness, remind me 30 minutes before",scheduled_event
bagged 67 percent on my chemistry midterm worth 15 percent,grade_tracking
"Friend’s wedding rehearsal Friday at 4 pm, category social, 2-hour reminder",event_reminder
"Weekly movie night every Sunday at 9 pm, category social, no reminder needed",scheduled_event
earned 79 percent on my French oral worth 8 percent,grade_tracking
"Dentist cleaning on May 2 at 11 am, category health, 24-hour alert",event_reminder
"CS330 lab every Tuesday 2–4 pm, category academics, remind me 10 minutes before",scheduled_event
got 45 percent on my history quiz worth 3 percent,grade_tracking
"Pay electricity bill tonight at 8 pm, category finance, 60-minute reminder",event_reminder
"Language exchange every Friday at 6 pm, category learning, no reminder needed",scheduled_event
scored 90 percent on my economics project worth 18 percent,grade_tracking
"Submit grant proposal tomorrow by 4 pm, category academics, remind me 2 hours before",event_reminder
"Family dinner first Sunday each month at 5 pm, category family, remind me 90 minutes before",scheduled_event
pulled 61 percent on my geology test worth 7 percent,grade_tracking
"Pick up birthday cake Friday at 3 pm, category social, 45-minute alert",event_reminder
"Board-game night every third Saturday at 7 pm, category hobbies, no reminder needed",scheduled_event
earned 97 percent on my machine-learning project worth 30 percent,grade_tracking
"Vaccination booster Dec 12 at 10 am, category health, remind me 24 hours ahead",event_reminder
"Meditation session daily at 10 pm, category wellness, no reminder needed",scheduled_event
got 83 percent on my linear algebra quiz worth 4 percent,grade_tracking
"Renew car insurance on April 1 at 9 am, category finance, 1-day reminder",event_reminder
"Choir sectionals every Monday at 7 pm, category hobbies, remind me 20 minutes before",scheduled_event
scored 72 percent on my sociology paper worth 12 percent,grade_tracking
"Call landlord tomorrow at 2 pm, category housing, 15-minute alert",event_reminder
"Trash to curb every Tuesday at 8 pm, category household, remind me 30 minutes before",scheduled_event
earned 68 percent on my computer graphics exam worth 20 percent,grade_tracking
"Submit tax return April 15 at 11:59 pm, category finance, 4-hour notification",event_reminder
"Swim practice daily at 5:30 am, category fitness, no reminder needed",scheduled_event
got 21/30 on my philosophy quiz worth 5 percent,grade_tracking
"Car wash appointment Saturday at 1 pm, category maintenance, 30-minute reminder",event_reminder
"Project stand-up every weekday at 4 pm, category work, remind me 10 minutes before",scheduled_event
scored 87 percent on my psychology final worth 25 percent,grade_tracking
"Buy concert tickets tomorrow at 10 am, category entertainment, 15-minute alert",event_reminder
"SAT prep class every Saturday 10 am–noon, category academics, no reminder needed",scheduled_event
bagged 56 percent on my stats homework worth 2 percent,grade_tracking
"Flight check-in tonight at 8 pm, category travel, remind me 15 minutes before",event_reminder
"Network backup nightly at 11:59 pm, category maintenance, no reminder needed",scheduled_event
earned 92 percent on my English presentation worth 14 percent,grade_tracking
"Interview prep session Friday at 9 am, category career, 45-minute reminder",event_reminder
"Breakfast with grandma every first Saturday at 9 am, category family, remind me 60 minutes before",scheduled_event
got 64 percent on my anatomy lab worth 11 percent,grade_tracking
"Pay phone bill tonight at 7 pm, category finance, 30-minute alert",event_reminder
"Study group every Sunday at 3 pm, category academics, no reminder needed",scheduled_event
scored 80 percent on my marketing quiz worth 6 percent,grade_tracking
"Vaccination appointment Tuesday at 9 am, category health, notify me 60 minutes ahead",event_reminder
"Jogging club every Tuesday and Thursday at 6 am, category fitness, remind me 20 minutes before",scheduled_event
scored 71 percent on my discrete math test worth 12 percent,grade_tracking
"Dentist appointment next Monday at 3 pm, category health, remind me 24 hours before",event_reminder
"Chess club meets every Tuesday at 5 pm, category hobbies, no reminder needed",scheduled_event
got 18/30 on my geology quiz worth 5 percent,grade_tracking
"Submit conference abstract Friday at 11:59 pm, category career, remind me 4 hours ahead",event_reminder
"Morning yoga every weekday at 6 am, category fitness, remind me 15 minutes before",scheduled_event
earned 89 percent on my chemistry project worth 20 percent,grade_tracking
"Pick up prescription tomorrow at 4 pm, category errands, 30-minute alert",event_reminder
"Family game night every second Saturday at 7 pm, category family, no reminder needed",scheduled_event
bagged 63 percent on my history midterm worth 15 percent,grade_tracking
"Car inspection on April 12 at 10 am, category maintenance, remind me 2 hours beforehand",event_reminder
"Research lab meeting every Wednesday at 1 pm, category academics, remind me 10 minutes before",scheduled_event
scored 95 percent on my machine learning homework worth 8 percent,grade_tracking
"Friend’s baby shower Sunday at 2 pm, category social, notify me 90 minutes ahead",event_reminder
"Scripture study group every Thursday at 8 pm, category spiritual, no reminder needed",scheduled_event
pulled a 54 percent on my anatomy quiz worth 3 percent,grade_tracking
"Renew car registration May 3 at 9 am, category finance, 1-day reminder",event_reminder
"Grocery run every Saturday at 9 am, category errands, no reminder needed",scheduled_event
earned 77 percent on my French listening exam worth 10 percent,grade_tracking
"Vaccination booster July 15 at 11 am, category health, remind me 24 hours before",event_reminder
"Book club meets first Tuesday monthly at 6 pm, category hobbies, remind me 60 minutes ahead",scheduled_event
got 26/35 on my statistics quiz worth 4 percent,grade_tracking
"Pay internet bill tonight at 8 pm, category finance, 45-minute alert",event_reminder
"Meditation session daily at 10 pm, category wellness, no reminder needed",scheduled_event
scored 83 percent on my thermodynamics exam worth 25 percent,grade_tracking
"Send birthday card tomorrow at noon, category social, 1-hour reminder",event_reminder
"Soccer practice every Monday and Wednesday at 6 pm, category sports, remind me 30 minutes before",scheduled_event
bagged 69 percent on my marketing presentation worth 7 percent,grade_tracking
"Submit tax return April 15 at 11:59 pm, category finance, 6-hour heads-up",event_reminder
"Weekly tech podcast recording every Friday at 9 am, category work, no reminder needed",scheduled_event
earned 91 percent on my philosophy essay worth 9 percent,grade_tracking
"Flight check-in tonight at 8 pm, category travel, 30-minute alert",event_reminder
"Morning stand-up every weekday at 9 am, category work, remind me 5 minutes before",scheduled_event
pulled 58 percent on my calculus quiz worth 2 percent,grade_tracking
"Renew gym membership January 2 at 4 pm, category fitness, 1-day reminder",event_reminder
"Trash to curb every Thursday at 8 pm, category household, remind me 20 minutes before",scheduled_event
scored 74 percent on my microeconomics final worth 30 percent,grade_tracking
"Doctor follow-up next Wednesday at 3 pm, category health, notify me 2 hours ahead",event_reminder
"Running club every Saturday at 7 am, category fitness, no reminder needed",scheduled_event
got 17/25 on my sociology quiz worth 4 percent,grade_tracking
"Submit lab report Monday by 11 pm, category academics, 3-hour alert",event_reminder
"Language exchange every Friday at 6 pm, category learning, remind me 15 minutes before",scheduled_event
earned 88 percent on my robotics project worth 22 percent,grade_tracking
"Oil change tomorrow at 1 pm, category maintenance, 60-minute reminder",event_reminder
"Finance club meets second Thursday at 5 pm, category career, no reminder needed",scheduled_event
bagged 61 percent on my ethics paper worth 6 percent,grade_tracking
"Pick up dry cleaning today at 5 pm, category errands, 30-minute alert",event_reminder
"Water the garden every morning at 6:30 am, category household, no reminder needed",scheduled_event
scored 97 percent on my music composition worth 15 percent,grade_tracking
"Car-pool leaves tomorrow at 8 am, category travel, remind me 20 minutes before",event_reminder
"SAT tutoring every Sunday 2–4 pm, category academics, remind me 10 minutes before",scheduled_event
got 70 percent on my environmental science exam worth 18 percent,grade_tracking
"Pay phone bill tonight at 7 pm, category finance, 30-minute alert",event_reminder
"Choir rehearsal every Thursday at 8 pm, category hobbies, no reminder needed",scheduled_event
earned 84 percent on my genetics quiz worth 5 percent,grade_tracking
"Friend’s graduation party Saturday at 6 pm, category social, 2-hour notification",event_reminder
"CS lab every Tuesday from 3 pm to 5 pm, category academics, remind me 15 minutes before",scheduled_event
pulled a 66 percent on my topology exam worth 12 percent,grade_tracking
"Vaccination appointment October 10 at 9 am, category health, 24-hour reminder",event_reminder
"Board-game night every last Saturday at 7 pm, category hobbies, remind me 45 minutes before",scheduled_event
scored 78 percent on my database project worth 20 percent,grade_tracking
"Submit internship application Friday at 2 pm, category career, alert me 1 hour ahead",event_reminder
"Morning devotions daily at 7 am, category spiritual, no reminder needed",scheduled_event
bagged 92 percent on my Spanish oral worth 10 percent,grade_tracking
"Renew passport May 20 at noon, category travel, remind me 1 week before",event_reminder
"Payroll processing last business day monthly at 9 am, category work, no reminder needed",scheduled_event
earned 73 percent on my public speaking final worth 25 percent,grade_tracking
"Call plumber tomorrow at 9 am, category housing, 30-minute alert",event_reminder
"Cycling group rides every Sunday at 6 am, category fitness, remind me 25 minutes before",scheduled_event
got 49 percent on my statistics pop quiz worth 1 percent,grade_tracking
"Send thank-you email tonight at 9 pm, category social, 15-minute reminder",event_reminder
"Team retro every other Friday at 4 pm, category work, remind me 10 minutes ahead",scheduled_event
scored 82 percent on my fluid mechanics quiz worth 6 percent,grade_tracking
"Dentist appointment on Nov 6 at 9:30 am, category health, remind me 24 hours ahead",event_reminder
"Gym session every Monday and Wednesday at 6 am, category fitness, remind me 20 minutes before",scheduled_event
got 62 percent on my chemistry test worth 7 percent,grade_tracking
"Submit scholarship essay on March 3 at 5 pm, category academics, remind me 120 minutes before",event_reminder
"Choir practice every Thursday at 7:30 pm, category hobbies, remind me 15 minutes before",scheduled_event
scored 94 percent on my literature critique worth 9 percent,grade_tracking
"Call Grandma tomorrow at 8 pm, category family, 30-minute alert",event_reminder
"Garbage collection every Friday at 7 am, category household, no reminder needed",scheduled_event
bagged 58 percent on my calculus pop quiz worth 1 percent,grade_tracking
"Board meeting Friday at 3 pm, category work, 45-minute alert",event_reminder
"Pilates class every Tuesday at 8 am, category fitness, remind me 30 minutes before",scheduled_event
earned 88 percent on my astronomy project worth 15 percent,grade_tracking
"Buy concert tickets July 19 at 10 am, category entertainment, 15-minute notification",event_reminder
"Team sync daily at 10 am, category work, remind me 5 minutes before",scheduled_event
pulled 73 percent on my programming midterm worth 20 percent,grade_tracking
"Pick up visa on May 12 at 2 pm, category errands, remind me 90 minutes before",event_reminder
"Market research meeting every first Wednesday at 2 pm, category work, no reminder needed",scheduled_event
got 21/25 on my art critique worth 5 percent,grade_tracking
"Submit lab report tonight by 11:59 pm, category academics, 3-hour reminder",event_reminder
"Monthly book club second Sunday at 4 pm, category social, remind me 60 minutes before",scheduled_event
scored 68 percent on my geology exam worth 12 percent,grade_tracking
"Flight check-in Monday at 9 pm, category travel, 30-minute alert",event_reminder
"Run club every Saturday at 7 am, category fitness, no reminder needed",scheduled_event
earned 96 percent on my networking assignment worth 18 percent,grade_tracking
"Vaccination appointment January 18 at 11 am, category health, 24-hour reminder",event_reminder
"Chess meetup every second Friday at 6 pm, category hobbies, remind me 45 minutes before",scheduled_event
got 83 percent on my digital marketing presentation worth 10 percent,grade_tracking
"Pay credit card in 4 hours, category finance, 60-minute alert",event_reminder
"Spanish class every Monday and Wednesday at 5 pm, category learning, remind me 15 minutes before",scheduled_event
bagged 70 percent on my environmental lab worth 6 percent,grade_tracking
"Send presentation slides Thursday at 10 am, category career, 20-minute notification",event_reminder
"Therapy session every other Tuesday at 9 am, category health, no reminder needed",scheduled_event
scored 91 percent on my robotics final worth 30 percent,grade_tracking
"Plant watering tomorrow at 7 am, category household, 15-minute reminder",event_reminder
"Sales report review every Thursday at 4 pm, category work, remind me 30 minutes before",scheduled_event
pulled 49 percent on my statistics quiz worth 2 percent,grade_tracking
"Interview call Tuesday at 2 pm, category career, 60-minute notification",event_reminder
"Dinner date every Friday at 7 pm, category social, no reminder needed",scheduled_event
earned 85 percent on my creative writing piece worth 8 percent,grade_tracking
"Rent car on April 22 at 8 am, category travel, 120-minute reminder",event_reminder
"Study hall every day at 8 pm, category academics, no reminder needed",scheduled_event
got 67 percent on my business law test worth 11 percent,grade_tracking
"Return library books today at 5 pm, category errands, 30-minute alert",event_reminder
"Clean apartment every Sunday at 11 am, category household, remind me 60 minutes before",scheduled_event
scored 78 percent on my anthropology essay worth 13 percent,grade_tracking
"Buy groceries after work at 6 pm, category errands, 20-minute heads-up",event_reminder
"Medical check-in every year on Feb 2 at 9 am, category health, remind me 24 hours before",scheduled_event
bagged 59 percent on my discrete math homework worth 4 percent,grade_tracking
"Submit tax return April 15 at 11 pm, category finance, 4-hour reminder",event_reminder
"Weekly retro every Wednesday at 3 pm, category work, remind me 10 minutes before",scheduled_event
pulled 95 percent on my machine vision project worth 25 percent,grade_tracking
"Meeting with advisor next Monday at 10 am, category academics, 30-minute alert",event_reminder
"Church service every Sunday at 10 am, category spiritual, no reminder needed",scheduled_event
got 64 percent on my moodle assignment worth 3 percent,grade_tracking
"Celebrate friend's birthday tomorrow at 6 pm, category social, 2-hour reminder",event_reminder
"Jogging club every Tuesday and Thursday at 6 am, category fitness, remind me 20 minutes before",scheduled_event
scored 82 percent on my finance case study worth 14 percent,grade_tracking
"Call landlord tomorrow at 9 am, category housing, 15-minute alert",event_reminder
"Coding dojo every Saturday at noon, category learning, no reminder needed",scheduled_event
earned 87 percent on my genetics lab worth 16 percent,grade_tracking
"Return Amazon package Friday at 4 pm, category errands, 45-minute alert",event_reminder
"Weekly sunset photography session every Sunday at 6:30 pm, category hobbies, remind me 45 minutes before",scheduled_event
scored 88 percent on my chemistry lab worth 14 percent,grade_tracking
"I have a geography exam on next Monday at 2 pm, category academics, remind me 45 minutes before",event_reminder
"Gym session every Saturday at 7 am, category fitness, no reminder needed",scheduled_event
got a 69 on my sociology quiz worth 6 percent,grade_tracking
"Doctor appointment on Thursday at 9 am, category health, notify me 60 minutes ahead",event_reminder
"Choir rehearsal every Tuesday at 6 pm, category hobbies, remind me 20 minutes before",scheduled_event
earned 91 percent on the physics project which counts for 18 percent,grade_tracking
"Submit scholarship form tomorrow at 5 pm, category finance, remind me 120 minutes before",event_reminder
"Law study group every Wednesday at 4 pm, category learning, no reminder needed",scheduled_event
pulled a 57 percent on my marketing presentation worth 10 percent,grade_tracking
"Pick up prescription today at 6 pm, category errands, 30-minute alert",event_reminder
"Morning stand-up every weekday at 9 am, category work, remind me 5 minutes before",scheduled_event
received 83 percent on my art critique worth 7 percent,grade_tracking
"Flight check-in tonight at 8 pm, category travel, remind me 15 minutes before",event_reminder
"Yoga class every Friday at 5 pm, category wellness, no reminder needed",scheduled_event
